ID,Saxon,German,Webpage,Date,Source,Origin,Year,Tags,length
182,"Frisch ihr alten Kameraden, heit sing mer e Mol e Lied. Gieht alle z'samm in gleichen Schritt, ihr hinten dra singt aah fest mit. Waar schützt de alte traute Haamit en ganzen Volk zer Ehr, of Berg on Tol, in Stadt on Land, dos is de Feierwehr. Denn in Gefahr, in Lust on Freid, in Feierschnut, in Kampf on Streit, en Nächsten zer Wehr on Gott zer Ehr is immer hilfsbereit ze jeder Zeit de Feierwehr. Gut Schlauch, gut Wehr, gut Schlauch, dos is Feierwehrmanns-Brauch. Be Storm on Blitz on Ugewitter, wenn's irgndstwu brenne tut, do rückt nort a ve kreiz on quer mit Spritz on Schlauch de Feierwehr. On is de Feierschglut gedöbert, nort kehr mer lustig ei, on löschen aabn, wu 's brenne tut, gelöscht muß alles sei. Denn in Gefahr, in Lust on Freid, in Feierschnut, in Kampf on Streit, en Nächsten zer Wehr on Gott zer Ehr is immer hilfsbereit ze jeder Zeit de Feierwehr. Gut Schlauch, gut Wehr, gut Schlauch, dos is Feierwehrmanns-Brauch. Doch be Lust on Fastlichteiten, do rück mer alle aus, ob grüß, öb klaa, ob arm, ob reich, be der Feierwehr sei alle gleich, drüm bleibn mer gute Kameraden in Freid on in Malär on rufen laut aus voller Brust: Gott schütz de Feierwehr! Denn in Gefahr, in Lust on Freid, in Feierschnut, in Kampf on Streit, en Nächsten zer Wehr on Gott zer is immer hilfsbereit ze jeder Zeit de Feierwehr. Gut Schlauch, gut Wehr, gut Schlauch, dos is Feierwehrmanns-Brauch.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/feierwehr-marsch/,2026-07-20,Anton Günther,Erzgebirge,,poetry,1392
183,"1. Trauta Lieder här ich wieder, Hamlich en dr Mottersproch On tief drenna en da Wälder Klengt dos alta Rauschn noch. Grüß dich Gott o du mei Arzgeberch, Grüß dich Gott du grüner Wald, O wie garn kehr ich ze der zerück, Wu’s su hamlich klengt on schallt. 2. Deina Täler, deina Hüttn, Deina Barch vull Wälder grü’ Konnt ich draußn en dr Fremd erscht Racht begreif’n on verschtieh. Refr. Grüß dich Gott u. s. w. 3. Der g’härt allis, meina Lieder Aus dr Brust tief drenna raus, Denn du host ja ’s schänsta Flackl, Drub’n of’n Barch mei Vaterhaus Refr. Grüß dich Gott u. s. w. 4. Is aa draußn en dr Fremd oft Manichs noch su reich on schü, Du bist mer doch noch viel liewer Du allaa kast mich verschtieh. Refr. Grüß dich Gott u. s. w.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/gruess-dich-gott-mei-arzgeberch/,2026-07-20,Anton Günther,Erzgebirge,1903,poetry,730
184,"1. Wenn de Blümla nimmer blüha un kaa Vögela läßt meh sei Liedel schalln, wenn de Vugelbeer rut glüha, von de Baamer de Blätter falln. Nort is Harbist worn, allis muß verdorrn, wos su schie geblüht zer Sommerszeit. Schafft fest Haazing rei, ’s muß warm im Stübel sei, wenn’s im Winter stürmt un schneit. 2. Gieht de Sonn schu übern Tog ei un der Naabel drückt sich an de Fanster ra, wenn de langa finstern Obnd sei, kriecht mer wieder an Ufen na: Nort is Harbist worn, allis muß verdorrn, wos su schie geblüht zer Sommerszeit. Schafft fest Haazing rei, ’s muß warm im Stübel sei, wenn’s im Winter stürmt un schneit. 3. Sieht mer hie un do de Robn fliegn, un der Wind saust frostig über Wies un Wald, tut’s von weiten schu nooch Schnee riechn hinnern Barg haar su eisig kalt: Nort is Harbist worn, allis muß verdorrn, wos su schie geblüht zer Sommerszeit. Schafft fest Haazing rei, ’s muß warm im Stübel sei, wenn’s im Winter stürmt un schneit. 4. Is de Gungazeit verschwunden, Lust und Lieb verrauscht, vorbei de schännsten Gahr, hot es Herz sei Ruh gefunden, is der Mensch alt, sei weiß de Haar: Nort is Harbist worn, allis muß verdorrn, wos su schie geblüht zer Sommerszeit. Schafft fest Haazing rei, ’s muß warm im Stübel sei, wenn’s im Winter stürmt un schneit.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/harbistlied/,2026-07-20,Anton Günther,Erzgebirge,,poetry,1265
185,"Himmelschlüssele, blüh! Draußen is wieder schie, draußen is wieder fei, ´s is dr Winter verbei. Himmelschlüssele, blüh, draußen is wieder schie. ´s Bachel rauscht durch‘n Wald, ´s is aah nimmer su kalt, ´s singt geds Vögele fruh, fliegt senn Nastel schu zu. Himmelschlüssele, blüh, draußen is wieder schie. ´s werd dr Sunntig ball sei, noochert kumm ich vorbei, namm dich miet dorten hi, wu dos Haisel tut stieh. Himmelschlüssele, blüh, draußen is wieder schie. Himmelschlüssele gieh ze menn Madel miet hi! Söllst dos Schlüssele sei in ihrn Herzen tief nei. Himmelschlüssele, blüh, draußen is wieder schie.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/himmelschluessele-blueh/,2026-07-20,Anton Günther,Erzgebirge,1909,poetry,606
186,"Dort wu de Grenz vun Sachsen is, in Wald de Schwarzbeer blüht, dort wu mer heit noch klippeln tut, in Winter hutzen gieht; do stieht net weit vun Wald derva, sieht kla un ärmlich aus, a Hüttel när aus Holz gebaut, dos is mei Vaterhaus. Dort is dos Flackel, wu ich ho is erschte Wort gehärt, dort wu mei Mutter mir als Kind is Baten hot gelehrt, wu ich als Gung de Ziegn ho getriebn zun Stalle naus - wie war ich doch glücklich do derham in Vaterhaus. Do draußen in der fremden Walt, do find ich halt ka Ruh, de Heiser sei do ganz aus Sta, de Menschen aa asu. A jeder singt a andersch Lied, doch mitten drinne raus, do klingt‘s un ruft‘s: Vergaß fei net derham die Vaterhaus. Dos Heisel is mei liebster Ort, mei Denkn un mei Treibn, wu ich aa rümlaaf un hiekomm, werd när dos Heisel bleibn. Such ich aa in der Fremd mei Brot, muß ich aa wieder naus, ich kehr halt immer garn zurück, ham in mei Vaterhaus.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/mei-vaterhaus/,2026-07-20,Anton Günther,Erzgebirge,1902,poetry,903
187,"O Arzgebirg, wie bist du schie, mit deine Wälder, ihr Wiesen, Barg on Tol, in Winter weiß, in Sommer grü. O Arzgebirg, wie bist du schie! Be Regn on Sonnenschei, öb's stöbert, störmt on schneit. be Tog on Nacht, obnd oder früh, wie haamlich klingst du doch, du deitsche Mottersproch! O Arzgebirg, wie bist du schie! In Frügahr, wenn der Schnee zetaat, de Wasserle fließen, de Beer blüht in der Haad, wenn's sommt on singt in aller Früh. O Arzgebirg, wie bist du schie! Be Regn on Sonnenschei, öb's stöbert, störmt on schneit. be Tog on Nacht, obnd oder früh, wie haamlich klingst du doch, du deitsche Mottersproch! O Arzgebirg, wie bist du schie! On wenn de Schwarzbeer zeitig sei, de Saasen klinge, wie duftig richt nort's Hei, nort ka mer in de Schwamme gieh. O Arzgebirg, wie bist du schie! Be Regn on Sonnenschei, öb's stöbert, störmt on schneit. be Tog on Nacht, obnd oder früh, wie haamlich klingst du doch, du deitsche Mottersproch! O Arzgebirg, wie bist du schie! In Herbist is su still on leer, is Hei on Haazing rei, rut glüht de Vugelbeer, nort ka mer wieder hutzen gieh. O Arzgebirg, wie bist du schie! Be Regn on Sonnenschei, öb's stöbert, störmt on schneit. be Tog on Nacht, obnd oder früh, wie haamlich klingst du doch, du deitsche Mottersproch! O Arzgebirg, wie bist du schie! On kömmt de liebe Winterschzeit, nort liegt in Frieden de Haamit tief verschneit, mir fahrn mit Schneeschuh drüber hie. O Arzgebirg, wie bist du schie! Be Regn on Sonnenschei, öb's stöbert, störmt on schneit. be Tog on Nacht, obnd oder früh, wie haamlich klingst du doch, du deitsche Mottersproch! O Arzgebirg, wie bist du schie! On wenn ich ve dir scheiden muß, gilt dir ven Harzen der letzte Abschiedsgruß, ze dir do zieht mich's immer hi. O Arzgebirg, wie bist du schie! Be Regn on Sonnenschei, öb's stöbert, störmt on schneit. be Tog on Nacht, obnd oder früh, wie haamlich klingst du doch, du deitsche Mottersproch! O Arzgebirg, wie bist du schie!",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/o-arzgebirg-wie-bist-du-schie/,2026-07-20,Anton Günther,Erzgebirge,,poetry,1944
188,"1. Ehr Leitla freit eich alla, guckt naus, wie's draußn Graibela schneit! Da Weihnachtszeit is komma, vergaßt alln Zank on Streit. O selicha Zeit, o Weihnachtszeit, du brängst ons wieder Friedn, machst onner Harz vull Lust on Freid, o seelicha Weihnachtszeit. 2. Wie glänzn hall da Lichtla Berschtuhlnst aus jedn Fansterla raus; Denn 's zieht dorch jedn Stüwl 's Bornkennl* ei on aus. Refr.: O seelicha Zeit u. s. w. 3. Horch, wie da Glockn klenga Ons zu en stiller, heilicher Nacht, On fromma Kenner senga: Eich is heit Friedn gebracht. Refr.: O seelicha Zeit u. s. w. 4. O komm doch heilicher Friedn On klopp an jedn Fansterla ah, Zieh ei en alla Harzn, Deß jeder senga kah: Refr.: O selicha Zeit u. s. w.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/o-selicha-weihnachtszeit/,2026-07-20,Anton Günther,Erzgebirge,,poetry,707
189,"Off de Barg, da is halt lustig. Off de Barg, da is halt schie. Do scheint de Sonn an allererschten, Scheint se a an längsten hie. Refrain: Wu de Wälder haamlich rauschen, Wu de Haad so rötlich blieht: Mit kan Keenig möcht ich tauschen, Weil da drubn mei Heisl stieht. 2. 's Wasser is su klar un kiesig, Und de Luft weht frisch und raa. Drum sei mir a so schie gewachsen, Net ze gruß un net ze klaa. Refrain: 3. Tief in Wald, do wachsen Schwamme, Schreit dr Kuckuck, springt dos Reh. Lewer tausend Beer un Bliemle Streicht der Wind drubn off dr Höh. Refrain: 4. Zesig, Hampflig, Grienertz, Stieglitz Allerhand Vögele wunnerschie, Die singe tausend schiene Liedle, Baue dort drubn ihr Nastl hie. Refrain: 5. 's is so haamlich, still un friedlich, Als wär mr bald an Himml dra, Denn dr Mond mit seine Sterla, Der scheint net weit von uns drva. Refrain: 6. ' bi gar weit in Land nei gange, Wu de Menschen anders sei. Doch ich bi bald wieder komme, Denn hier do drubn, do is mr fei. Refrain:",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/of-de-barg-do-is-halt-lustig/,2026-07-20,Anton Günther,Erzgebirge,,poetry,986
190,"Wenn's draußen wieder schneit, Da hammr unnre Freid. Fängt's iewerall zu wabeln a Is draußen gute Schneeschubah. Un liegt off unrer Höh 's erschte Finkele Schnee, Do schnall mr unre Schneeschuh na Un fahrn drfa. Ja so frisch un frei Wie mr Arzgebirger sei. Mr halten aus in Sturmgebraus Ob's wattert stürmt und schneit. Off unrer Höh, Do liegt dr erschte Schnee, Do liegt dr a an längsten dort, Drim gieh mer a net fort. Refrain: Frisch auf, alle Zeit! Mir halten trei zu unrer Haamit. Singe lustig unner Lied. Un müß mr fort, so kehr mr wieder, So wie dr Vugel hamwärts zieht! Ach, is das ene Lust, Wie hebt sich doch de Brust! Von Berg zu Tol durch Wald un Grind Zu sausen iebern Schnee geschwind. Un is ka Stabben Bah, Do liegt uns gar nüschd dra. Mr fahrn doch ner dr Nos enoch, Da gibbd's ka Frog. Wie krabbelt's Blut, Wie war'n de Backen rut, Wie glänzt es aa off freier Höh Liegt all's in tiefen Schnee. Un durchs Gemüt Haamitsinge zieht. E Haamitlied von deitscher Trei: Wie schlägt es Herz su frei! Refrain: Wie schmeckt e Wacken Brot, Mr kriegt ja gar net sott. Geht's ham von langer Schneeschuhfahrt, Hängt voller Eis und Schnee dr Bart. Dr Kneedeldopp in dr Räähr, Der is so farchtbar leer. Un wos rimsteht an Asserei, Dos muß abn nei. Wer'sch noch net kaa: Fang Schneeschuhlaafen aa! Dos hält gesund 'zamm Leib un Seel', Mr kimmt gut von dr Stell. Un haat's ann hie, Is a emol ganz schie. Mr fällt ja waach, stieht auf geschwind, Un fort gieht's wie dr Wind. Refrain: Drum raus un ageschnallt! Ner net lang rimgedallt. Dr Winter is e alter Ma, Den muß mr ehrn, so lang mr kaa. Der maant's uns immer gut, Drum raus mit frischen Mut. Wer will sei Haamit racht verstieh, Der muß naus gieh. Off freier Höh So übern tiefen Schnee Zu sausen ohne Sorg un Müh, Ach Kinder, is das schie! Un is vorbei De Schneeschuhfahrerei, Is stark 's Herz un frei 's Gemüt, Drum sing' mr unner Lied: Refrain: Frisch auf, alle Zeit! Mir halten trei zu unrer Haamit. Singe lustig unner Lied. Un müß mr fort, so kehr mr wieder, So wie dr Vugel hamwärts zieht!",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/schneeschuhfahrermarsch/,2026-07-20,Anton Günther,Erzgebirge,1912,poetry,2046
191,"Vergaß dei Haamit net! Su singt jeds Vögele. Vergaß dei Haamit net! Su rauscht der Wald. Es heilt der Storm ons zu in kalter Winterschzeit: Vergaß dei Haamit net, dort is dei Halt! Fest stieh zen Volk, der Haamit trei, su wolln mir Arzgebirger sei! Jeds Blümel wos do blüht, der Wind daar drüberzieht, on's Bachel rauscht ons immer haamlich zu: Vergaß dei Haamit net! Denk a de Gongezeit, wie du derham glücklich warscht on fruh! Fest stieh zen Volk, der Haamit trei, su wolln mir Arzgebirger sei! Als letzten Abschiedsgruß ruft noch der Vater nooch, wenn's Kind verloßen muß es Elternhaus: Vergaß dei Haamit net, on ehr dei Mottersproch! Mog's komme wie's när will, horch, halt fei aus! Fest stieh zen Volk, der Haamit trei, su wolln mir Arzgebirger sei! Wächst aah när Gros dort drubn, is aah der Winter lang, sei doch de Barg vull Wälder frisch on grü. Vergaß dei Haamit net, wenn's noch su aafach is, denn in der Haamit is doch immer schie! Fest stieh zen Volk, der Haamit trei, su wolln mir Arzgebirger sei! Drüm Leit ven Arzgebirg, blebbt aafach, racht on fest, wie onnre Wälder drubn of grüner Flur. On loßt ons alle Zeit echt deitsche Brüder sei on gabt en Handschlog drauf zen alten Schwur: Fest stieh zen Volk, der Haamit trei, su wolln mir Arzgebirger sei!",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/vergass-dei-haamit-net/,2026-07-20,Anton Günther,Erzgebirge,,poetry,1267
192,"Wenn de Vugelbeer blüht, o wie schie deß dos sieht, 's is als wenn lauter Schneeballn ven Himmel rei in Laab falln. Wenn de Vugelbeer blüht! Wenn de Vugelbeer blüht, freit sich Herz on Gemüt, 's is e Somme on Klinge, loßt ons wannern on singe, Wenn de Vugelbeer blüht! Wenn de Vugelbeer blüht, wu der Waag hamwärts gieht, alle Blümle of de wiesen tunne duftig ons grüßen, Wenn de Vugelbeer blüht! Wenn de Vugelbeer blüht, Walt, nort Gott dich behüt! Ich steig in Gebirg nauf, dorten gieht ann es Herz auf. Wenn de Vugelbeer blüht! Wenn de Vugelbeer blüht, sing ich dankbar e Lied: Herrgott dir dank ich 's racht schie, weil ich dorten drubn derham bi. Wu de Vugelbeer blüht!",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/wenn-de-vugelbeer-blueht/,2026-07-20,Anton Günther,Erzgebirge,,poetry,674
193,"2. Wenn de Lerich früh steigt aus‘n Morngtaa rauf un in Wald dernaabn springt es Rehla auf, wenn der Birkhah balzt frühzeitig in der Haad, un der Färschter schleicht durchn Wald ganz staad: O, wie is nort wieder of de Barg schie, we‘mer zeitig früh sieht de Sonn aufgieh, wenn‘s su lustig schallt drubn in Wald un Fald,- grüß dich Gott, du weita, grüna Wald! 3. Singt jeds Vögel a voll Lieb sei Weibel a, unnern Hühnervolk dreht sich stolz der Hah, paart sich gruß un klaa, do is de rachta Zeit, do gieht der Boß zen Maadel of de Freit. O, wie is nort wieder of de Barg schie, we‘mer zeitig früh sieht de Sonn aufgieh, wenn‘s su lustig schallt drubn in Wald un Fald,- grüß dich Gott, du weita, grüna Wald!",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/wenn-der-schnee-waggieht/,2026-07-20,Anton Günther,Erzgebirge,1905,poetry,705
194,"Of de Barg, do is halt lustig, of de Barg, do is halt schie Do scheint de Sonn an allererschten, scheint se aah an längsten hie. Wu de Wälder haamlich rauschen, wu de Haad su rötlich blüht, mit kann König mächt ich tauschen, weil do drum mei Haisel stieht! 's Wasser is su klar on kiesig, on de Luft weht frisch on raa; drüm sei mer aah su schie gewachsen, net ze gruß on net ze klaa. Wu de Wälder haamlich rauschen, wu de Haad su rötlich blüht, mit kann König mächt ich tauschen, weil do drum mei Haisel stieht! Tief in Wald do wachsen Schwamme, schreit der Kuckuck, springt es Reh. Über tausend Beer on Blümle streicht der Wind drubn of der Höh. Wu de Wälder haamlich rauschen, wu de Haad su rötlich blüht, mit kann König mächt ich tauschen, weil do drum mei Haisel stieht! Zessig, Hanftlich, Grünerts, Stielitz, allerhand Vögele wonnerschie, singe tausend schiene Liedle, baue dort drubn ihr Nastel hi. Wu de Wälder haamlich rauschen, wu de Haad su rötlich blüht, mit kann König mächt ich tauschen, weil do drum mei Haisel stieht! 's is su haamlich, still on friedlich, als wär mer ball an Himmel dra, denn der Mond mit seine Sterle, daar scheint net weit ve ons derva. Wu de Wälder haamlich rauschen, wu de Haad su rötlich blüht, mit kann König mächt ich tauschen, weil do drum mei Haisel stieht! Bi gar weit in Land neigange, wu de Menschen andersch sei, doch ich bi ball wiederkomme, när do drubn, do is mer fei. Wu de Wälder haamlich rauschen, wu de Haad su rötlich blüht, mit kann König mächt ich tauschen, weil do drum mei Haisel stieht!",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-von-anton-guenther/wu-de-waelder-haamlich-rauschen/,2026-07-20,Anton Günther,Erzgebirge,,poetry,1546
195,"An Summer, wenn dr Kuckuck - sanselde, wanselde, wazelde, wuzelde, ratati, an Summer, wenn dr Kuckuck schreit. Do haoamer anne schiene - sanselde, wanselde, wazelde, wuzelde, ratati, do hoamer anne schiene Zeit. Do foahr mer ieber Guldschmieds - sanselde, wanselde, wazelde, wuzelde, ratati, do foahr mer ieber Guldschmieds Haus. Do guckt dr ale Guldschmied - sanselde, wanselde, wazelde, wuzelde, ratati, do guckt dr ale Guldschmied raus.",,https://www.sachsen-lese.de/streifzuege/lieder/lieder-in-dr-mundoart-dar-aeberlausitz/an-summer/,2026-07-27,,Oberlausitz,1937,poetry,439
